collect.....= UnicornPy_2020.05.30.0
device......= UN-2019.05.51
samplerate..= 250.000
channels....= 16
date........= 2020-06-24T11:05:15.097741
filename....= Raw\example626
FZ, C3, CZ, C4, PZ, O1, OZ, O2, AccelX, AccelY, AccelZ, GyroX, GyroY, GyroZ, Battery, Sample
-102.550,-114.977,-99.331,-122.666,-69.827,-107.378,-119.895,-105.947,0.555,0.772,0.437,-0.458,1.740,0.366,73.333,185.000
-102.550,-114.977,-99.421,-122.577,-69.827,-107.378,-119.716,-106.126,0.554,0.772,0.436,-0.488,1.678,0.275,73.333,186.000
-102.639,-114.977,-99.421,-122.666,-69.827,-107.378,-119.984,-106.126,0.554,0.770,0.432,-0.549,1.709,0.397,73.333,187.000
-102.729,-114.799,-99.421,-122.488,-69.737,-107.467,-119.895,-106.126,0.555,0.771,0.436,-0.488,1.770,0.519,73.333,188.000
-102.907,-114.709,-99.421,-122.398,-69.648,-107.378,-119.895,-106.037,0.554,0.769,0.434,-0.488,1.770,0.580,73.333,189.000
-102.818,-114.799,-99.599,-122.577,-69.648,-107.378,-119.895,-106.037,0.552,0.770,0.436,-0.580,1.831,0.641,73.333,190.000
-102.729,-114.888,-99.599,-122.577,-69.648,-107.378,-119.895,-106.037,0.552,0.770,0.438,-0.549,1.770,0.732,73.333,191.000
-102.729,-114.888,-99.510,-122.577,-69.469,-107.467,-119.716,-106.126,0.554,0.771,0.436,-0.549,1.831,0.641,73.333,192.000
-102.907,-114.799,-99.331,-122.398,-69.648,-107.288,-119.895,-106.305,0.555,0.771,0.435,-0.549,1.770,0.488,73.333,193.000
-102.907,-114.888,-99.331,-122.577,-69.648,-107.199,-119.895,-106.126,0.555,0.771,0.435,-0.549,1.770,0.580,73.333,194.000
-102.907,-114.888,-99.421,-122.666,-69.648,-107.467,-119.895,-106.305,0.555,0.770,0.433,-0.519,1.709,0.549,73.333,195.000
-102.907,-114.888,-99.421,-122.756,-69.737,-107.467,-119.805,-106.484,0.555,0.770,0.433,-0.519,1.678,0.610,73.333,196.000
-102.818,-114.799,-99.242,-122.488,-69.648,-107.378,-119.805,-106.126,0.555,0.771,0.436,-0.458,1.770,0.519,73.333,197.000
-102.729,-114.799,-99.331,-122.398,-69.648,-107.467,-119.537,-106.037,0.554,0.771,0.437,-0.458,1.801,0.427,73.333,198.000
-102.729,-114.799,-99.331,-122.577,-69.737,-107.378,-119.716,-106.037,0.553,0.772,0.437,-0.488,1.831,0.549,73.333,199.000
-102.907,-114.799,-99.331,-122.398,-69.737,-107.199,-119.805,-106.215,0.551,0.772,0.432,-0.458,1.801,0.458,73.333,200.000
-102.907,-114.709,-99.152,-122.219,-69.737,-107.110,-119.895,-106.215,0.553,0.771,0.435,-0.427,1.770,0.549,73.333,201.000
-102.907,-114.620,-99.242,-122.488,-69.648,-107.378,-119.805,-106.126,0.555,0.771,0.436,-0.458,1.709,0.671,73.333,202.000
-102.729,-114.977,-99.421,-122.488,-69.559,-107.288,-119.895,-106.215,0.555,0.769,0.436,-0.580,1.709,0.763,73.333,203.000
-102.997,-114.888,-99.421,-122.398,-69.648,-107.378,-119.805,-106.126,0.555,0.771,0.434,-0.610,1.801,0.702,73.333,204.000
-102.907,-114.799,-99.599,-122.309,-69.559,-107.199,-119.805,-106.126,0.554,0.769,0.432,-0.671,1.740,0.732,73.333,205.000
-102.729,-114.620,-99.510,-122.398,-69.648,-107.467,-119.984,-106.126,0.555,0.771,0.435,-0.671,1.678,0.580,73.333,206.000
-102.460,-114.888,-99.331,-122.488,-69.648,-107.378,-119.895,-106.037,0.556,0.771,0.437,-0.549,1.648,0.580,73.333,207.000
-102.639,-114.620,-99.242,-122.488,-69.559,-107.378,-119.805,-106.126,0.555,0.771,0.434,-0.519,1.740,0.519,73.333,208.000
-102.550,-114.620,-99.331,-122.577,-69.559,-107.288,-119.716,-106.126,0.556,0.770,0.433,-0.488,1.709,0.458,73.333,209.000
-102.729,-114.620,-99.421,-122.577,-69.559,-107.378,-119.895,-105.947,0.553,0.770,0.435,-0.641,1.770,0.458,73.333,210.000
-102.818,-114.620,-99.510,-122.577,-69.827,-107.467,-120.074,-106.037,0.553,0.769,0.434,-0.519,1.740,0.458,73.333,211.000
-102.729,-114.799,-99.599,-122.577,-69.827,-107.378,-119.895,-106.126,0.555,0.770,0.434,-0.488,1.770,0.580,73.333,212.000
-102.729,-114.799,-99.421,-122.398,-69.827,-107.467,-119.895,-106.126,0.553,0.771,0.435,-0.519,1.709,0.549,73.333,213.000
-102.729,-114.441,-99.242,-122.219,-69.827,-107.467,-119.805,-106.037,0.554,0.768,0.436,-0.549,1.648,0.458,73.333,214.000
-102.729,-114.262,-99.331,-122.577,-69.648,-107.646,-119.805,-106.126,0.554,0.770,0.436,-0.519,1.678,0.549,73.333,215.000
-102.550,-114.620,-99.510,-122.398,-69.737,-107.378,-119.716,-106.126,0.555,0.769,0.436,-0.488,1.648,0.580,73.333,216.000
-102.639,-114.530,-99.331,-122.488,-69.648,-107.467,-119.895,-106.215,0.554,0.768,0.434,-0.580,1.678,0.549,73.333,217.000
-102.639,-114.709,-99.331,-122.488,-69.559,-107.378,-119.895,-106.215,0.555,0.770,0.433,-0.580,1.678,0.549,73.333,218.000
-102.729,-114.620,-99.421,-122.488,-69.469,-107.288,-119.716,-106.037,0.555,0.769,0.435,-0.519,1.740,0.458,73.333,219.000
-102.907,-114.530,-99.421,-122.309,-69.469,-107.020,-119.805,-106.126,0.555,0.771,0.433,-0.549,1.648,0.519,73.333,220.000
-102.818,-114.530,-99.331,-122.309,-69.737,-107.020,-119.627,-105.947,0.552,0.772,0.436,-0.519,1.740,0.580,73.333,221.000
-102.550,-114.799,-99.242,-122.488,-69.827,-107.020,-119.537,-105.858,0.554,0.771,0.434,-0.610,1.709,0.488,73.333,222.000
-102.639,-114.888,-99.331,-122.398,-69.648,-107.378,-119.627,-106.037,0.554,0.769,0.433,-0.580,1.678,0.366,73.333,223.000
-102.729,-114.799,-99.152,-122.219,-69.648,-107.110,-119.537,-106.305,0.554,0.770,0.433,-0.519,1.678,0.366,73.333,224.000
-102.550,-114.530,-99.152,-122.219,-69.827,-107.020,-119.716,-106.037,0.554,0.769,0.435,-0.488,1.709,0.519,73.333,225.000
-102.550,-114.620,-99.331,-122.398,-69.737,-107.199,-119.537,-105.947,0.555,0.771,0.437,-0.580,1.709,0.519,73.333,226.000
-102.550,-114.620,-99.421,-122.219,-69.559,-107.378,-119.716,-106.126,0.556,0.770,0.436,-0.610,1.678,0.458,73.333,227.000
-102.729,-114.709,-99.331,-122.219,-69.469,-107.467,-119.895,-106.126,0.554,0.769,0.436,-0.610,1.709,0.580,73.333,228.000
-102.907,-114.620,-99.242,-122.398,-69.559,-107.378,-119.627,-106.126,0.555,0.771,0.435,-0.610,1.709,0.610,73.333,229.000
-102.907,-114.620,-99.331,-122.577,-69.380,-107.199,-119.716,-106.037,0.556,0.770,0.433,-0.580,1.770,0.580,73.333,230.000
-102.907,-114.799,-99.242,-122.398,-69.648,-107.199,-119.984,-105.947,0.555,0.772,0.434,-0.549,1.770,0.641,73.333,231.000
-102.729,-114.709,-99.242,-122.309,-69.648,-107.199,-119.805,-105.947,0.554,0.771,0.433,-0.488,1.740,0.549,73.333,232.000
-102.550,-114.530,-99.331,-122.398,-69.559,-107.199,-119.716,-105.858,0.555,0.770,0.434,-0.641,1.648,0.549,73.333,233.000
-102.729,-114.709,-99.063,-122.398,-69.559,-107.199,-119.984,-105.947,0.555,0.771,0.437,-0.519,1.801,0.549,73.333,234.000
-102.729,-114.530,-98.974,-122.577,-69.648,-107.199,-120.074,-105.947,0.553,0.771,0.436,-0.488,1.770,0.519,73.333,235.000
-102.550,-114.620,-99.331,-122.488,-69.648,-107.110,-119.895,-106.037,0.552,0.771,0.437,-0.458,1.678,0.488,73.333,236.000
-102.818,-114.620,-99.599,-122.488,-69.559,-107.199,-119.716,-106.215,0.554,0.771,0.433,-0.519,1.678,0.458,73.333,237.000
-102.729,-114.620,-99.331,-122.577,-69.469,-107.288,-119.716,-106.037,0.554,0.772,0.435,-0.580,1.770,0.610,73.333,238.000
-102.997,-114.709,-99.242,-122.577,-69.559,-107.199,-119.895,-105.858,0.553,0.771,0.438,-0.580,1.740,0.610,73.333,239.000
-102.818,-114.799,-99.331,-122.577,-69.737,-107.110,-119.805,-105.947,0.553,0.771,0.438,-0.610,1.770,0.488,73.333,240.000
-102.550,-114.977,-99.510,-122.488,-69.827,-107.110,-119.716,-105.947,0.553,0.770,0.435,-0.641,1.801,0.488,73.333,241.000
-102.639,-114.799,-99.331,-122.398,-69.827,-107.288,-119.895,-106.037,0.552,0.771,0.435,-0.641,1.709,0.458,73.333,242.000
-102.818,-114.709,-99.063,-122.577,-69.648,-107.288,-120.163,-106.126,0.553,0.771,0.437,-0.549,1.678,0.488,73.333,243.000
-102.907,-114.709,-99.063,-122.577,-69.648,-107.199,-119.984,-106.126,0.553,0.771,0.435,-0.549,1.740,0.580,73.333,244.000
-102.907,-114.620,-99.331,-122.398,-69.827,-107.199,-119.627,-106.037,0.553,0.771,0.436,-0.519,1.740,0.458,73.333,245.000
-102.818,-114.530,-99.421,-122.219,-69.559,-107.199,-119.537,-106.037,0.552,0.771,0.435,-0.549,1.740,0.519,73.333,246.000
-102.997,-114.620,-99.331,-122.130,-69.290,-107.110,-120.163,-105.947,0.552,0.770,0.434,-0.580,1.740,0.458,73.333,247.000
-102.907,-114.620,-99.063,-122.309,-69.290,-107.288,-120.163,-105.858,0.555,0.771,0.436,-0.549,1.770,0.519,73.333,248.000
-102.729,-114.799,-99.331,-122.577,-69.648,-107.199,-120.074,-105.947,0.552,0.771,0.438,-0.549,1.770,0.549,73.333,249.000
-102.639,-114.799,-99.331,-122.577,-69.737,-107.378,-120.163,-106.037,0.555,0.770,0.436,-0.488,1.709,0.580,73.333,250.000
-102.729,-114.799,-98.884,-122.398,-68.933,-107.378,-120.163,-105.768,0.554,0.769,0.437,-0.610,1.648,0.519,73.333,251.000
-102.818,-114.709,-99.152,-122.309,-68.575,-107.378,-120.252,-105.679,0.552,0.769,0.436,-0.549,1.648,0.519,73.333,252.000
-102.818,-114.530,-99.242,-122.488,-69.380,-107.199,-120.074,-105.858,0.554,0.770,0.436,-0.549,1.801,0.549,73.333,253.000
-102.729,-114.530,-98.974,-122.398,-69.469,-107.199,-120.074,-105.858,0.555,0.771,0.438,-0.610,1.709,0.519,73.333,254.000
-102.997,-114.620,-98.705,-122.219,-68.843,-107.110,-120.521,-105.590,0.555,0.770,0.435,-0.641,1.709,0.519,73.333,255.000
-103.176,-114.709,-98.705,-122.398,-68.039,-107.110,-120.610,-105.679,0.554,0.772,0.434,-0.580,1.709,0.549,73.333,256.000
-102.907,-114.530,-98.884,-122.488,-68.933,-107.020,-120.163,-105.858,0.553,0.771,0.432,-0.610,1.740,0.580,73.333,257.000
-102.907,-114.620,-99.331,-122.398,-69.469,-107.378,-120.163,-105.947,0.555,0.771,0.432,-0.610,1.709,0.488,73.333,258.000
-102.997,-114.530,-99.063,-122.309,-68.665,-107.199,-120.610,-105.679,0.554,0.771,0.434,-0.580,1.709,0.580,73.333,259.000
-103.176,-114.799,-98.884,-122.398,-67.681,-107.020,-120.878,-105.411,0.554,0.769,0.432,-0.519,1.709,0.519,73.333,260.000
-103.086,-114.799,-99.063,-122.577,-68.486,-107.199,-120.431,-105.411,0.554,0.771,0.434,-0.549,1.709,0.397,73.333,261.000
-103.086,-114.620,-99.242,-122.577,-68.933,-107.199,-120.252,-105.858,0.553,0.770,0.436,-0.427,1.740,0.458,73.333,262.000
-103.354,-114.709,-98.974,-122.398,-67.949,-107.199,-120.789,-105.858,0.553,0.769,0.434,-0.519,1.740,0.458,73.333,263.000
-103.444,-114.799,-98.705,-122.309,-66.966,-107.288,-121.236,-105.232,0.553,0.771,0.434,-0.549,1.709,0.610,73.333,264.000
-103.176,-114.620,-98.974,-122.398,-67.681,-107.378,-120.878,-105.232,0.553,0.772,0.434,-0.641,1.709,0.671,73.333,265.000
-102.907,-114.620,-98.884,-122.309,-68.486,-107.467,-120.610,-105.679,0.555,0.771,0.434,-0.641,1.709,0.641,73.333,266.000
-103.176,-114.620,-98.526,-122.398,-67.860,-107.288,-120.789,-105.590,0.555,0.769,0.434,-0.580,1.709,0.580,73.333,267.000
-103.354,-114.620,-98.526,-122.219,-66.698,-107.199,-121.415,-105.321,0.554,0.770,0.431,-0.488,1.770,0.519,73.333,268.000
-103.444,-114.620,-98.616,-122.309,-67.145,-107.199,-121.325,-104.964,0.553,0.771,0.432,-0.427,1.648,0.427,73.333,269.000
-103.354,-114.620,-98.705,-122.398,-67.860,-107.288,-120.878,-105.143,0.556,0.771,0.434,-0.458,1.770,0.519,73.333,270.000
-103.354,-114.709,-98.526,-122.398,-67.413,-107.378,-121.057,-105.411,0.554,0.771,0.435,-0.488,1.801,0.549,73.333,271.000
-103.623,-114.620,-98.079,-122.219,-66.072,-107.199,-121.504,-104.696,0.552,0.773,0.438,-0.549,1.740,0.580,73.333,272.000
-103.533,-114.799,-98.258,-122.309,-66.161,-107.288,-121.772,-104.785,0.554,0.770,0.435,-0.610,1.740,0.580,73.333,273.000
-102.997,-114.799,-98.616,-122.398,-67.145,-107.020,-121.325,-105.053,0.554,0.770,0.435,-0.549,1.709,0.580,73.333,274.000
-103.444,-114.620,-98.526,-122.219,-66.966,-107.378,-121.415,-105.053,0.554,0.769,0.436,-0.519,1.801,0.519,73.333,275.000
-103.802,-114.530,-97.990,-122.398,-65.625,-107.378,-121.772,-104.338,0.553,0.769,0.437,-0.488,1.770,0.488,73.333,276.000
-103.802,-114.620,-97.722,-122.398,-65.357,-107.467,-122.041,-104.427,0.554,0.768,0.436,-0.610,1.740,0.549,73.333,277.000
-103.623,-114.530,-98.437,-122.219,-66.340,-107.378,-121.504,-105.053,0.554,0.768,0.438,-0.580,1.770,0.549,73.333,278.000
-103.354,-114.620,-98.258,-122.130,-66.519,-107.199,-121.504,-104.874,0.553,0.769,0.436,-0.488,1.648,0.580,73.333,279.000
-103.802,-114.620,-97.632,-121.951,-65.178,-107.199,-122.130,-104.070,0.554,0.771,0.437,-0.488,1.740,0.549,73.333,280.000
-103.980,-114.620,-97.543,-122.041,-64.284,-107.378,-122.398,-103.802,0.553,0.771,0.438,-0.488,1.648,0.519,73.333,281.000
-103.533,-114.888,-98.079,-122.130,-65.357,-107.288,-121.593,-104.427,0.555,0.770,0.435,-0.519,1.709,0.519,73.333,282.000
-103.533,-114.977,-98.258,-122.130,-66.072,-107.199,-121.415,-104.606,0.554,0.771,0.433,-0.488,1.678,0.519,73.333,283.000
-104.070,-114.620,-97.543,-121.951,-64.820,-107.378,-122.130,-104.070,0.555,0.772,0.434,-0.458,1.709,0.580,73.333,284.000
-104.517,-114.620,-96.917,-121.772,-63.926,-107.378,-122.666,-103.444,0.555,0.770,0.436,-0.519,1.678,0.610,73.333,285.000
-103.891,-114.620,-97.543,-122.130,-64.552,-107.378,-122.219,-103.891,0.554,0.771,0.438,-0.580,1.678,0.519,73.333,286.000
-103.802,-114.620,-98.079,-122.398,-65.446,-107.020,-122.130,-104.249,0.553,0.771,0.434,-0.580,1.709,0.580,73.333,287.000
-104.159,-114.352,-97.543,-122.219,-64.641,-107.020,-121.951,-102.997,0.553,0.771,0.434,-0.580,1.709,0.549,73.333,288.000
-104.517,-114.530,-96.560,-121.772,-63.211,-107.020,-116.497,-96.470,0.553,0.768,0.434,-0.610,1.740,0.458,73.333,289.000
-104.606,-114.620,-96.738,-121.951,-63.211,-107.199,-121.057,-101.477,0.554,0.769,0.433,-0.519,1.648,0.519,73.333,290.000
-104.070,-114.620,-97.364,-122.130,-64.731,-107.020,-122.398,-103.980,0.553,0.771,0.434,-0.610,1.709,0.549,73.333,291.000
-83.059,-96.113,-61.512,-91.285,-35.048,-72.777,-77.695,-59.992,0.554,0.770,0.433,-0.427,1.770,0.610,73.333,292.000
250.518,207.335,412.703,338.227,378.102,387.222,476.718,482.440,0.555,0.772,0.435,-0.519,1.709,0.519,73.333,293.000
127.226,95.487,239.700,180.423,225.484,219.852,276.357,287.086,0.555,0.771,0.434,-0.580,1.648,0.519,73.333,294.000
-101.119,-111.848,-90.659,-116.944,-59.366,-101.030,-113.815,-95.129,0.556,0.771,0.435,-0.610,1.678,0.580,73.333,295.000
-46.939,-61.870,-15.736,-48.906,6.348,-28.521,-26.017,-9.477,0.557,0.770,0.430,-0.732,1.740,0.580,73.333,296.000
846.952,793.576,1052.588,966.132,1000.554,1018.346,1139.492,1145.035,0.556,0.769,0.432,-0.641,1.709,0.549,73.333,297.000
885.219,832.647,1094.163,1007.885,1040.250,1061.172,1180.709,1186.699,0.555,0.769,0.437,-0.580,1.801,0.610,73.333,298.000
-27.627,-43.094,8.315,-26.375,28.163,-4.649,-0.089,16.898,0.553,0.770,0.436,-0.610,1.740,0.610,73.333,299.000
-7.242,-24.587,34.332,-1.788,52.571,20.385,29.594,45.776,0.556,0.770,0.437,-0.519,1.801,0.610,73.333,300.000
1352.996,1291.663,1576.513,1483.620,1520.634,1539.946,1676.113,1683.802,0.555,0.770,0.434,-0.549,1.740,0.519,73.333,301.000
1956.493,1885.236,2219.350,2115.727,2149.433,2178.490,2341.837,2350.331,0.555,0.770,0.433,-0.458,1.648,0.549,73.333,302.000
287.980,258.833,387.937,333.041,380.337,367.999,417.441,430.584,0.553,0.770,0.436,-0.549,1.648,0.488,73.333,303.000
26.912,7.868,76.979,37.640,91.553,61.780,77.516,93.430,0.552,0.771,0.435,-0.519,1.709,0.580,73.333,304.000
1699.090,1635.790,1932.443,1837.224,1874.149,1895.517,2037.496,2045.006,0.554,0.771,0.433,-0.671,1.709,0.580,73.333,305.000
3019.184,2941.847,3303.320,3194.422,3230.990,3260.852,3437.609,3447.354,0.555,0.772,0.435,-0.610,1.709,0.549,73.333,306.000
1003.593,953.883,1192.242,1110.792,1149.237,1162.380,1271.457,1279.861,0.557,0.770,0.436,-0.488,1.678,0.610,73.333,307.000
86.367,62.406,163.257,113.904,165.224,144.929,180.870,194.281,0.556,0.770,0.436,-0.549,1.709,0.519,73.333,308.000
1899.094,1834.274,2142.370,2043.933,2080.322,2104.104,2253.145,2260.298,0.554,0.769,0.437,-0.488,1.740,0.549,73.333,309.000
3877.402,3800.065,4168.869,4060.329,4097.343,4126.132,4304.857,4314.602,0.555,0.769,0.437,-0.427,1.770,0.519,73.333,310.000
2043.128,1977.235,2298.564,2197.802,2231.241,2260.030,2416.134,2422.840,0.555,0.770,0.437,-0.519,1.740,0.458,73.333,311.000
292.808,254.810,450.879,369.161,411.362,421.465,531.346,536.799,0.555,0.770,0.433,-0.397,1.740,0.488,73.333,312.000
1977.504,1910.180,2236.516,2131.284,2165.705,2195.478,2358.914,2364.993,0.555,0.771,0.433,-0.488,1.709,0.397,73.333,313.000
4474.909,4398.645,4771.472,4663.558,4699.320,4728.377,4907.728,4916.400,0.554,0.770,0.434,-0.519,1.740,0.397,73.333,314.000
3174.305,3099.382,3460.140,3352.851,3386.290,3417.671,3591.926,3599.346,0.555,0.771,0.434,-0.488,1.770,0.458,73.333,315.000
871.718,805.378,1130.909,1027.644,1056.701,1094.610,1247.317,1248.121,0.553,0.771,0.435,-0.427,1.678,0.427,73.333,316.000
2094.716,2021.671,2371.699,2264.589,2295.435,2330.482,2497.852,2502.233,0.555,0.771,0.434,-0.580,1.770,0.549,73.333,317.000
4914.970,4838.795,5214.126,5106.569,5141.259,5171.121,5350.471,5358.875,0.555,0.771,0.434,-0.549,1.709,0.641,73.333,318.000
4290.462,4213.930,4585.505,4477.323,4512.549,4542.232,4721.046,4729.271,0.554,0.771,0.434,-0.549,1.770,0.549,73.333,319.000
1704.991,1634.807,1982.689,1877.189,1903.117,1940.757,2105.624,2107.591,0.554,0.771,0.436,-0.458,1.770,0.641,73.333,320.000
2276.927,2204.597,2559.007,2452.344,2480.686,2516.449,2686.143,2690.345,0.552,0.770,0.439,-0.519,1.740,0.641,73.333,321.000
5230.219,5154.223,5530.626,5423.785,5458.207,5488.337,5668.313,5676.271,0.553,0.770,0.436,-0.610,1.709,0.610,73.333,322.000
5334.557,5258.561,5635.501,5528.749,5563.170,5593.390,5773.545,5781.056,0.554,0.769,0.437,-0.580,1.709,0.580,73.333,323.000
2662.629,2587.438,2948.910,2840.817,2871.395,2905.101,3080.518,3087.760,0.552,0.769,0.436,-0.519,1.709,0.488,73.333,324.000
2536.565,2461.553,2822.847,2714.664,2744.168,2778.769,2953.649,2961.070,0.552,0.769,0.434,-0.580,1.709,0.488,73.333,325.000
5441.309,5365.224,5742.968,5635.948,5670.102,5700.500,5880.655,5889.059,0.552,0.769,0.434,-0.488,1.709,0.427,73.333,326.000
6271.721,6196.262,6578.029,6472.082,6505.610,6535.740,6716.610,6724.567,0.554,0.771,0.433,-0.488,1.770,0.427,73.333,327.000
3716.291,3638.238,4007.042,3897.966,3933.818,3963.501,4143.477,4153.669,0.554,0.771,0.432,-0.458,1.862,0.519,73.333,328.000
2904.922,2825.976,3191.293,3081.054,3116.459,3146.679,3327.191,3337.920,0.553,0.770,0.436,-0.580,1.862,0.580,73.333,329.000
5577.833,5501.480,5880.118,5772.830,5807.341,5837.382,6018.252,6026.835,0.555,0.772,0.435,-0.580,1.740,0.671,73.333,330.000
7085.593,7010.223,7396.192,7290.782,7323.058,7353.813,7536.293,7543.625,0.555,0.773,0.436,-0.580,1.678,0.641,73.333,331.000
4817.785,4740.626,5114.616,5006.702,5042.912,5072.147,5252.571,5261.690,0.556,0.771,0.437,-0.641,1.678,0.641,73.333,332.000
3390.402,3311.098,3677.220,3567.070,3605.515,3634.215,3815.175,3826.440,0.555,0.770,0.435,-0.641,1.678,0.702,73.333,333.000
5675.376,5599.023,5977.304,5870.462,5905.152,5935.283,6115.885,6124.646,0.555,0.768,0.435,-0.549,1.648,0.702,73.333,334.000
7761.331,7685.960,8074.255,7969.202,8001.299,8032.055,8215.429,8223.028,0.555,0.770,0.434,-0.580,1.678,0.549,73.333,335.000
5939.842,5864.025,6243.916,6137.432,6171.675,6201.626,6382.496,6390.900,0.553,0.768,0.436,-0.458,1.709,0.519,73.333,336.000
3992.201,3914.059,4283.488,4174.323,4212.857,4240.931,4420.460,4430.920,0.553,0.771,0.433,-0.519,1.770,0.458,73.333,337.000
5763.174,5686.910,6065.906,5959.422,5994.112,6023.706,6204.040,6212.802,0.552,0.771,0.431,-0.519,1.740,0.427,73.333,338.000
8291.782,8216.591,8607.031,8502.067,8534.254,8564.563,8748.474,8756.431,0.553,0.771,0.434,-0.458,1.709,0.427,73.333,339.000
7051.260,6976.159,7361.145,7255.555,7288.726,7318.945,7500.799,7508.935,0.553,0.771,0.434,-0.488,1.770,0.458,73.333,340.000
4708.797,4632.086,5005.808,4897.893,4934.997,4963.429,5142.243,5151.541,0.553,0.770,0.434,-0.580,1.770,0.397,73.333,341.000
5872.608,5796.434,6176.056,6069.214,6104.083,6133.408,6314.010,6322.504,0.553,0.771,0.434,-0.519,1.709,0.488,73.333,342.000
8686.156,8610.607,9002.210,8896.710,8929.165,8959.831,9144.367,9152.324,0.554,0.771,0.432,-0.549,1.740,0.641,73.333,343.000
8122.177,8046.896,8436.354,8330.854,8363.666,8393.885,8577.349,8585.663,0.555,0.770,0.435,-0.610,1.678,0.580,73.333,344.000
5539.746,5464.465,5842.746,5735.815,5771.131,5800.188,5979.628,5988.122,0.556,0.771,0.434,-0.671,1.770,0.641,73.333,345.000
6036.223,5961.121,6341.727,6235.153,6269.486,6299.080,6479.592,6487.460,0.555,0.773,0.435,-0.580,1.740,0.610,73.333,346.000
8959.384,8884.282,9276.601,9171.637,9203.645,9234.043,9418.847,9427.072,0.555,0.771,0.436,-0.549,1.678,0.580,73.333,347.000
9118.528,9043.158,9436.191,9331.317,9363.414,9393.812,9578.885,9586.753,0.556,0.771,0.438,-0.549,1.801,0.610,73.333,348.000
6464.572,6389.380,6772.489,6666.274,6700.070,6729.753,6910.802,6918.402,0.553,0.771,0.435,-0.488,1.862,0.549,73.333,349.000
6270.469,6194.652,6577.135,6470.831,6504.626,6534.667,6715.448,6722.779,0.556,0.772,0.436,-0.519,1.831,0.549,73.333,350.000
9126.754,9051.026,9443.970,9338.917,9371.282,9401.591,9586.843,9594.442,0.554,0.771,0.437,-0.519,1.770,0.610,73.333,351.000
10011.615,9936.066,10331.603,10227.086,10259.272,10289.671,10475.816,10484.131,0.555,0.771,0.436,-0.488,1.740,0.519,73.333,352.000
7473.708,7398.517,7785.828,7680.417,7712.783,7743.449,7925.750,7933.797,0.553,0.771,0.435,-0.580,1.770,0.488,73.333,353.000
6605.656,6530.554,6914.557,6808.699,6841.512,6872.178,7053.138,7060.917,0.554,0.772,0.436,-0.580,1.770,0.488,73.333,354.000
9230.020,9154.738,9547.683,9442.808,9475.173,9505.214,9690.644,9698.959,0.553,0.772,0.435,-0.610,1.678,0.580,73.333,355.000
10786.237,10710.956,11108.191,11003.854,11036.219,11066.081,11253.567,11261.882,0.552,0.771,0.433,-0.580,1.526,0.702,73.333,356.000
8541.049,8465.769,8856.834,8751.960,8784.146,8814.635,8998.812,9006.591,0.553,0.770,0.436,-0.580,1.648,0.702,73.333,357.000
7057.161,6982.506,7368.387,7262.797,7295.521,7325.919,7507.951,7515.551,0.553,0.771,0.434,-0.671,1.648,0.641,73.333,358.000
9292.336,9217.234,9610.268,9505.393,9537.490,9568.246,9753.229,9761.365,0.554,0.772,0.434,-0.671,1.709,0.610,73.333,359.000
11418.702,11343.332,11742.087,11637.481,11669.488,11700.691,11887.463,11896.403,0.555,0.771,0.434,-0.610,1.770,0.519,73.333,360.000
9627.970,9552.510,9947.063,9842.010,9874.196,9904.863,10090.293,10098.608,0.553,0.770,0.435,-0.458,1.709,0.549,73.333,361.000
7626.505,7551.135,7939.787,7834.019,7866.294,7896.872,8080.066,8087.398,0.553,0.773,0.434,-0.549,1.678,0.488,73.333,362.000
9344.907,9269.984,9663.018,9557.964,9590.240,9620.817,9806.247,9814.025,0.552,0.772,0.437,-0.488,1.740,0.427,73.333,363.000
11907.400,11832.209,12232.037,12127.878,12159.707,12190.017,12378.129,12387.248,0.553,0.771,0.435,-0.549,1.709,0.397,73.333,364.000
10710.420,10635.050,11032.464,10927.769,10959.865,10989.816,11176.856,11185.618,0.553,0.771,0.434,-0.458,1.770,0.519,73.333,365.000
8322.807,8247.615,8638.324,8533.092,8565.457,8595.677,8780.123,8788.170,0.554,0.772,0.433,-0.519,1.648,0.488,73.333,366.000
9428.056,9352.507,9746.076,9641.560,9673.656,9704.055,9889.753,9897.711,0.554,0.772,0.432,-0.488,1.740,0.519,73.333,367.000
12262.883,12187.513,12587.877,12483.808,12516.263,12546.303,12734.415,12743.356,0.553,0.770,0.433,-0.549,1.740,0.549,73.333,368.000
11749.865,11674.406,12074.056,11969.628,12002.083,12032.213,12219.968,12228.729,0.553,0.769,0.434,-0.610,1.709,0.610,73.333,369.000
9134.532,9058.983,9451.928,9346.964,9379.329,9409.549,9595.515,9603.025,0.553,0.769,0.437,-0.641,1.617,0.671,73.333,370.000
9565.832,9490.372,9884.479,9779.783,9812.059,9842.457,10028.603,10036.023,0.555,0.772,0.438,-0.641,1.709,0.610,73.333,371.000
12494.983,12420.061,12820.425,12717.070,12749.078,12779.298,12967.678,12976.708,0.554,0.772,0.434,-0.610,1.740,0.458,73.333,372.000
12711.527,12636.783,13037.952,12934.150,12966.516,12996.557,13184.579,13194.235,0.553,0.771,0.435,-0.519,1.648,0.458,73.333,373.000
10043.176,9967.716,10363.432,10258.825,10291.102,10321.053,10507.734,10515.781,0.555,0.770,0.436,-0.488,1.648,0.458,73.333,374.000
